Title,Price,URL,Shipping,Location,Condition,Listing Type
Canon RF 85mm f/1.2 L USM Zoom Camera Lens Skin Wrapped In Alphagvrd.,"$2,686.00",https://www.ebay.com/itm/234711822124?epid=6033196160&itmmeta=01J06RYSW9H24EQKQ680SGQ8N8&hash=item36a5ea2f2c:g:cOUAAOSwe8ljM5TZ&itmprp=enc%3AAQAJAAAA4OkFnt2d2hrylaJkCYiDpNktXNFiwZUE37ZihP5nDAQnrWzI0uR%2BL%2FTP0pvZu%2BhP%2FWAnc68YT7ODdjS13tuLUQh8H%2FUi2NaNkvLsRYFzCbT4yowYod3RcGcvYNMMHAsfuE8qZmdmP0z4hMwOGlA4X0zp4KbVYrHPoFTFBW25FnoK11VxMw4NdiYxUzR6f2ZbSfW%2BTg20ZtiB8xYaiK1DtpfiqyiNmsGETFE5LVqKja%2FMDJrJ16syN%2BCBNGpdPR3igpg1XPj8PWNEQpUj3LibrIlVQ3ZPlK32pec%2BkuOAwxP4%7Ctkp%3ABFBMtJ772IFk,+$15.55 shipping,,Brand New,
Canon RF 85mm f/2 Macro IS STM Lens + FREE HOYA NXT+ UV *NEW*,$549.00,https://www.ebay.com/itm/355678527862?epid=24039715290&itmmeta=01J06RYSW9KCE7ME0YJ7M8VSHA&hash=item52d017a176:g:eqcAAOSwLSZfkf-T&itmprp=enc%3AAQAJAAAAwEk%2B5b0DzILTsIJ%2BEPMk%2FFR2pnDETRbivfoTuVjyxZ77Y5WltGpzMcOagIOuV1shVSTe7Y6Iz%2FO3igOXrnFiwZt%2F%2BxVcvLjjHrTaW43jW%2B9YeIq3DMITzpBPlHfP1e87IiQ7LbMeMAp2cihJUANIDSDyq%2FvvbsirkIVrxGwoDSMTjLVOOTKqMkYtYjJqSwVRFQXyHJ5DiXXGt74flthWFupcqGCwNxdZRcbA2d64ZufWH0qpZXlf4HPFedWs1c1hqA%3D%3D%7Ctkp%3ABk9SR7Se-9iBZA,,,Brand New,
Canon RF 85mm F/2 Macro IS STM Lens,$549.00,https://www.ebay.com/itm/196062342719?epid=24039715290&itmmeta=01J06RYSW9BWTEVM5WY8TXN5PJ&hash=item2da639ee3f:g:h5wAAOSwnuhlRBhN&itmprp=enc%3AAQAJAAAA4Pr9wIxA93zRR7jbP5L5NTtdT0SxQO1IlHFoXDYXa%2FMQYWJJmzmin6Nj3G43Z4PuV116TeYBcCcdH10UBTfbM1LToTVCBwagX9BzvK94CC%2BfM8IP7hUARZUOI5r9j5nBd--DkVST8fnOtDlRy5sk6uwKul%2FjBoEgGrHQTxEn3bBPcU6nS4wwzj21EsfEtqUUBka2loUlpUaEWcKMzkTeB5oJqY%2FnULJEBjcWDHyhfNgM%2FgXcAjZ91%2BMkJgKUgQNTYXKpNQ9M61HS6OA0BBo3zwfifImRl1%2BrCAOOzfeEMAvd%7Ctkp%3ABk9SR7Se-9iBZA,,,Brand New,
Canon RF 85mm f/2 Macro IS STM Lens,$549.00,https://www.ebay.com/itm/334967107878?epid=24039715290&itmmeta=01J06RYSW9ZS2EE30775QNQ6Q6&hash=item4dfd987126:g:Kc0AAOSwq2pkxCIZ&itmprp=enc%3AAQAJAAAAwA7B6exFd8Tvbfk7DWo44%2Fk1OJBzC1qyzjx4wQ9uzIhwsvCM4vDi1UxW0tcF0O588Wl7Zo3fplis0EUrBRj0m226nZ%2BrxCK108zTepbqc9mmqpDHh3zClr3ODgLEuicZpOIVS9NwU8qHpk3Yf2iNhazUrqzP4lAS1WjEqfqnAwLReBRBB2Nv3d3cPv7UHQgPVN4xtGHsfVxmNGh5D3a%2FOVvUan11ebacvsyoPo2KFGGa3L4fruQfS%2FmOvvcJKLEDeA%3D%3D%7Ctkp%3ABk9SR7Se-9iBZA,Free shipping,,Brand New,
Canon RF 85mm f/1.2L USM Lens - 3447C002,"$2,339.95",https://www.ebay.com/itm/294750210065?epid=6033196160&itmmeta=01J06RYSW9ZK8C7GW7ZEG84BCF&hash=item44a07b4811:g:NKkAAOSw0r5h6b7Z&itmprp=enc%3AAQAJAAAAwAR3KOGgnjCbwiisn07tiwo9X59onWkw0qHB3ojeZCymOHBMjI5UXjVq8q9TfD83XeMF5JrbWZYKWeOavNSWnTx3w1gF%2FF9uJUhKWwB21AXDELKnNttDz9q%2BdSINWTEFvrjMUToJ%2B5KY7eFgJwp6Za9gARKhKsRtGHOpNG%2FSoVUsbwowzQ%2FfEMkpon9nUKJlvD2G9%2FRyWDw1ikFGzpzBVmgFkEFtkw1n1CGH0ErbZEG3qYM3yMPC%2B3OwheyK1DjHwA%3D%3D%7Ctkp%3ABk9SR7Se-9iBZA,Free shipping,,Brand New,
Canon RF 85mm f/1.2 L USM DS Lens - USA MODEL - MINT CONDITION / WORKS PERFECTLY,"$2,495.00",https://www.ebay.com/itm/364867385356?epid=22035112968&itmmeta=01J06RYSW9D98ZKYGAPRX2Z9FG&hash=item54f3ca780c:g:Jb4AAOSwhtZmLBie&itmprp=enc%3AAQAJAAAA4MI81pil7s5JjZHwjr1zyB0g55NH8RKO9gfLYts0xxQ%2FpLWC0Sis4aH8q5CHG%2FPegUQc3n%2F7VlyVZyQ1pTl0OIyTo4fli7vQcvsn3d8X3BzVl6%2BshUUhwrXYQO1Q%2BMUHnBjJMp%2FLj4C4gATzH6ZYjTa4%2F%2Bt0W36v5VtCfEgz58%2Bor5M%2BVXl2sHJU%2BCdYaqfErpCZ%2BDx8M1pkGGsItQ2LEOe7HUh%2BDqCzynNkKPNdPsTiGp3fEPc5FtQO1swRn0B2I6DGBQfuNQePKK19MgSY2FFZPs4P8v%2FPQhtUQgTNPxPS%7Ctkp%3ABk9SR7Se-9iBZA,+$44.90 shipping,,Pre-Owned,
Canon RF 85mm f/1.2L USM Lens 3447C002,"$2,323.97",https://www.ebay.com/itm/394366634994?itmmeta=01J06RYSW96497CDWHB981WAZ0&hash=item5bd2154bf2:g:XeQAAOSwUZhjj73Q&itmprp=enc%3AAQAJAAAAwPLs%2BFQE%2FTWQIoNecfRIvWkp%2FvS7rjUK5miGIpHAueGzk1Tc1rZXnOsqIvM5df2QyS3z18Tu%2BPDziupD8Z9%2B4Zez9%2BTpfq4Qm2zX5qbowIc%2B3TExqG4J8kGkhNXKRhYX889jw9rpWlfPUK1LOTVbBoqWeRo8iydMaRZvg9btA--U4FCR9aX5iVVsA9nz%2Bl1x%2BVMhHcL0peYuvZO%2Fq7JLPRj73Na5Qky3ndZGCVH6Z9LGp3hTn%2FbxBWsRgZiiH5iT0Q%3D%3D%7Ctkp%3ABk9SR7Se-9iBZA,Free shipping,,Brand New,
Canon RF 85mm f/2 Macro IS STM Lens,$549.00,https://www.ebay.com/itm/224742728165?epid=24039715290&itmmeta=01J06RYSWA7RJWBJ2BM4NKK2GP&hash=item3453b5e1e5:g:dXwAAOSweLZhumwx&itmprp=enc%3AAQAJAAAAwAEedV8QjfUlsDf4QtIl4RXvpUaZa6m5mlIN4lZxOpkt8aMDC6y32m2WgkAe0khOt4scgt23CHmFiUUinDi%2FlIs7PRDD0v%2BLsZkjG%2BKw2N6Z%2BQLlTwfMVFZlUpXCaK%2BBaisrA%2FOha--q63MEjC1%2BfS5AVMk9Ql%2FJgYRN%2FMdPyd1TiFNeaLgkI2Auu0UB%2BWo2sWiR9OhFIx4DHFtN1YjAWE%2F5VG15ht10n6BzX0IBDUUg%2FcDkADBjuQcIqxdgLZsAcg%3D%3D%7Ctkp%3ABk9SR7Se-9iBZA,Free shipping,,Brand New,
Canon RF 85/1.2 L USM,"$2,424.95",https://www.ebay.com/itm/196270965448?epid=6033196160&itmmeta=01J06RYSWAWKHJR8DRC8HPBCMJ&hash=item2db2a942c8:g:noYAAOSwaHxl4Q9n&itmprp=enc%3AAQAJAAAA4HZRGq7SydbE1b3TRXuJcxGZx%2FEKLE932rtZW6sdcuCgJVjkN%2FADqFfwEUPvtyrgniEzCFkuOwYtsKDJGN9CWnaOb%2F8c2hDcaWcHjN%2BSjRtLc2x4bS9GS5ZOpau6pRhDvTrBYfHcmW6TtoY%2B09uG0mSuJi8JWw60DRjinAny0SJX4%2FleISRvyXk7B54x2KQPWX3jXvGEdm%2BtO63dxktaRMCwbnSRYK%2FDx%2FOn0bZ9T2GWhWaUyb970e2jjx5dqwtXGvomOFsWUMK6CrmINRFllgte8uAwWqYmzOjNBmiGx8HI%7Ctkp%3ABFBMtp772IFk,,,Open Box,
Canon RF 85/1.2 L USM (International Model),"$2,424.95",https://www.ebay.com/itm/326135487590?epid=6033196160&itmmeta=01J06RYSWARNFEN683TAWHT6YP&hash=item4bef309c66:g:FKEAAOSwLFVmTSt8&itmprp=enc%3AAQAJAAAA4I5xT15UurvEgPuhNT7sHROs5JwHmvkKmVyJM0Y27Jeck%2B7UgQS2M7tU9HLjCNnmMRVZU0gd5FnACQdBRSi%2FeUwZEnxkBv8N51hzE5asjmel8DVOBjpouLToFRJn9s3MH7UlIz86vtd8UEZEv%2FkwGRMxXszaHLA9k5XLBjjCRvSsF3xE%2B3wRmsBEvhKfS52lhRR5iAtQOf%2FbZRtXQL89QRRKKCykeS9MyZaZjIOKpyC0qFyhpQ6r5QfWcbZD4IXROL6qdEtCEZIljEBHZ27ZLS4sfENx1rBfTnb4%2BbU1rbiL%7Ctkp%3ABFBMtp772IFk,,,Brand New,
Canon RF 85mm f/1.2L USM DS Lens - 3450C002,"$2,709.95",https://www.ebay.com/itm/115607457168?epid=22035112968&itmmeta=01J06RYSWAE3E8PYPFTMMS6ZJQ&hash=item1aeabdcd90:g:J8AAAOSwIT5jg37D&itmprp=enc%3AAQAJAAAAwLaZPpwM1J%2BCLSz8tX1%2BuS3WWqVS9gHQ9XAmlk3HFtGpPE0v%2F7fO54tzBW2NxeVKIsrjr%2FETQ%2Bg6y8hQ3T3cRuwsg5cGqqNnusyu3TJtKLHrgzP3CYmH7niVE6dR71Gm1OeDmLq%2BCsk%2B8JEba3kyHeCRCY4OtR8N%2Bzk6K0Is%2FmIcU%2BB%2BCXUFy840mrx%2BowBUsQsjZEz1yScU%2F2JX7U1l6Ui12%2FQBUK%2F99BF9kJOped8P7pQyKrwr%2FFw9%2BjulqCODEg%3D%3D%7Ctkp%3ABk9SR7ae-9iBZA,Free shipping,,Brand New,
Canon RF 85mm f/1.2L USM Lens + SanDisk 64GB UHS-I SDXC Memory Card,"$2,599.00",https://www.ebay.com/itm/384692049070?itmmeta=01J06RYSWA9MJ0RXYZWV2RVRPW&hash=item59916ed4ae:g:eeQAAOSwtk9jRxiD&itmprp=enc%3AAQAJAAAA4EkrAFG0jkOJgS%2Fi93ka4%2Fz%2BxvxACaBORqCDqdBRW%2FT8aS8U4xnPEGku8D5A56JbwnJk6ftLR%2BIhbVCJKMuL4S6UCzc62hvnv%2F%2Byr94TwwKNB5aM1xVTzLYRGroUmvMWnB9DeoXPwPPcHjmru%2FCSIFpldOBj2Uz5r%2FtgPqlK%2BoiZdvIqQsGTXMN%2FQiYZoYmbYHkG16bwTLBflHZbh1Hr9rOhS6U9yPMKz%2Bj32GjqXtsMrnAOys4i%2B8WK7ncyTdVtIAQxNp%2FpeJL31TmLy2YilZdwcRbP3idV5oOpz4ZmQWyI%7Ctkp%3ABk9SR7ae-9iBZA,Free shipping,,Brand New,
Canon RF 85mm 85 mm f/1.2L f/1.2 L USM Lens - From B&H - MINT Flawless!!,"$2,499.00",https://www.ebay.com/itm/166786488668?itmmeta=01J06RYSWA1SAG4J10D965Z2AA&hash=item26d53fd95c:g:tsMAAOSwxIRmRVjj&itmprp=enc%3AAQAJAAAA4IXcYgmiDA2W5WDXtNdA%2BEgLnnmEePFvsw%2FLUbVOXi%2F8wPgQ7DT4KAvvZzUDELE58aAS%2FMVzGKTXtC4opWBS4y9jhLn3Y8SnjS018QKNDlZCG2z3W8zHCQBlaTGavQRhZcrxhZDYoBuMpmsMBHF%2F682IqIYJlkqjIN5GidjqcLPsT2f%2FXMF85koOFaJM21ps7%2BaGsFACiINMCrn42Yop9vL9EkZmYnIU4dhj8trK0mHL60hPz1Q4MReo37rJC4W5KYP%2B4%2B1evmMzJfWEU7kr3BDY%2FN2y5mweaKbGTWJE5P9a%7Ctkp%3ABk9SR7ae-9iBZA,+$13.05 shipping,,Pre-Owned,
"Canon RF 85mm f/1.2L USM Lens + Slave Flash + MACRO, UV-CPL-FLD - 64GB Kit","$2,437.99",https://www.ebay.com/itm/355010512089?itmmeta=01J06RYSWA7W2J8VHN8H6DRFPH&hash=item52a84684d9:g:UYgAAOSwISdk8Ln~&itmprp=enc%3AAQAJAAAA4EcgiQgiWlDEDXiw0XquDMZjDXJW0OWO9i%2BNp4C8Ns%2B5OqSRBq%2BNHn8qkSgQmbKpjv72fg6zJt8oc8g2woEOzN6dkRp5XH6Ppa7HA9xMgopOE5NBDflKfqPapuuW4jMxod1Sr9m6qe5czl%2BvdHsoWD7c61%2BB9N44cEoeWNbWYP2fCyxQ%2BTcEq6cfi4wUmroOTZJC1U34TLo7jCD7F%2B97Xu8cjFJ9pNDWU55zCZEtv%2BG04fvahat4cCxaQZAryvQU%2B9unbXFJc9UA276Hl1G0vmy2OpTF2LXuCdlwbd11LKty%7Ctkp%3ABk9SR7ae-9iBZA,Free shipping,,Brand New,
Canon RF 85mm f/1.2L USM Lens,"$2,599.00",https://www.ebay.com/itm/224742725608?epid=6033196160&itmmeta=01J06RYSWANNHPSJG12ZKDEBT1&hash=item3453b5d7e8:g:-nQAAOSw5YxhumvH&itmprp=enc%3AAQAJAAAA4EljzWFGktdpSQ7fXcv6OayvElUK7%2FRyaJIjwNWhOcpGg1rWCiLOOMoTPg8KeO9hPoSXQdVkIX75c--h5AxBxE5ZEgcNPzl%2FSOgnUuns%2Fo0%2Fsc8ashpHQxYtz90Jq23%2FFhxY5QY35JjX2s283Qjycysp5gA9SHm1vcnWRvM%2BnsWwKhZ5kQoys8cpaKETVk6IIlDrZ%2BKM%2Bd%2FlyjlzHhTo9YOLAFBlyjf2LUIC2yZgnYozk4JepWEx566FL0KgHaex%2BqrfYq7SUWoLk2eNSRQgpc62nNisHZgnnCXWLPrFIAz7%7Ctkp%3ABk9SR7ae-9iBZA,Free shipping,,Brand New,
【 Near Mint 】Canon RF 85mm F1.2 L USM◇41041,"$2,279.98",https://www.ebay.com/itm/116174751895?itmmeta=01J06RYSWA3BEWCYVZSZY0Y9BR&hash=item1b0c8e0897:g:lv0AAOSwmLVmOyAW&itmprp=enc%3AAQAJAAAAwK05DCklOpz6nK2921MHCVG%2F3X%2BHlfZDruNwQ%2FkFwNy0L%2BI1yKorhUACni02pAMGJUz5MMvnqXqWjiAehAj%2FBKJysAIKsDAxhWHYbaJPfKWoYV7juB%2FpMw94KwWjJQzrEA5WCfTx16lJMqG36LIuabA%2BP1LMVEsVI8II0LMtpwNNSZRRJygIQn57zmbK7sDiVlwKIAww%2FHrb4ml7gEzKC%2B%2BFolGQULqtKaWXLk0jjAZu7x2sLv4gJ0nBHFUrY3tf4g%3D%3D%7Ctkp%3ABk9SR7ae-9iBZA,+$50.00 shipping,from Japan,Pre-Owned,
Canon RF 85mm f/1.2L USM DS Lens. Pristine Condition.,"$2,499.00",https://www.ebay.com/itm/166642184808?itmmeta=01J06RYSWAVXHZJ4NHW4V0MPTW&hash=item26cca5f268:g:tRAAAOSwLr9l7y5l&itmprp=enc%3AAQAJAAAAwG6kHa4HFdSH%2BILATd6Vok3X%2Bw3cHMqpfVig9vB2r%2B4nUmW29jtEiSZFDTTdtqgm2MbSyAg8dUP39U9MABp0Df6RcCwAWUII0zQH%2B84aaayTIV6a5UiglOGiLzxpJ8KdtgfcJQ2EU9MH8oxV9veiAaa%2FPDeC5yCEg07H8k%2FXpvpsAUdxouzAH3HmFbkwE%2BiSdN3y7SA8MVKTKfAg4%2F4Iwh7kg4XyzXGEYVLbbPGBF9X%2B9oMKxaN6pi6oqOCdj4r5AQ%3D%3D%7Ctkp%3ABk9SR7ae-9iBZA,+$50.00 shipping,,Pre-Owned,
Canon Rf 85mm F1.2 L USM Ds International Model,"$2,699.95",https://www.ebay.com/itm/326107137510?itmmeta=01J06RYSWA2YJT4GSPTMCBJ9P8&hash=item4bed8005e6:g:~ZwAAOSwh6lmLtn2&itmprp=enc%3AAQAJAAAA4O5uo5dvoA%2Ft%2BuBYckDp4CUHfof7RuBYe6ACkTk530xJ8QIBvI0Bu8BUOA8Eqp92hJl2qxaGstDrvj3wz8a%2FjQoaCVzgBSDYP5pZ8%2BtzzLmxDu1U5sa7xf8OVL9l73csWfbctPtKtT%2BLEPmNGCwD%2BJuot0sOtMm9wzRdi1cD1C3sAausQwp1n9E%2FTaJ55EDWWZRB5E0yl2Kv1Llfpcp4RdtM1fWIRrCjbxxZNh1rn%2BecW55xykEFmkrfdBdaM%2BkWwDzz9aqfPx7HJzskpX5GqfnvmG2FuwD0eRgsuio1qF6Q%7Ctkp%3ABk9SR7ae-9iBZA,,,Open Box,
Canon Lens RF85mm F1.2 L USM (excellent used condition),"$2,300.00",https://www.ebay.com/itm/355431104991?itmmeta=01J06RYSWAE2JDSV4R8G932SNS&hash=item52c15841df:g:DuQAAOSw~nVlvAbO&itmprp=enc%3AAQAJAAAA4Gd6tnKCkbB00LulUFJVxfeFv8Wp7HRMzGF1NVhHSoFKuYYng12yC1IDwqXQ8fbLsmwfMsNP5xyYGnGp2%2BxkIGwapNe6WG%2FmauMaumc2WX56HKRoih%2B0IKu8XtkYe1RWfdFAQ2KqNDsb2DXuYmP5BW5Xn9d%2BnO7X%2FNdcIIKcnxYEi%2FqSNPipmyGxvBW7Sr8xlMhjPQUVyhzb3d6Q5C0MDmQIgFVpdUbf7Hkth7q%2F320tEZzwNr4EPReNqXaOObUjECu5MFmjUIkURSpgEm33HuwOdGENHv4kojZDLevr%2FPaj%7Ctkp%3ABk9SR7ae-9iBZA,+$13.24 shipping,,Pre-Owned,
New Canon RF 85mm f/1.2L USM Lens,"$2,180.00",https://www.ebay.com/itm/304352062267?itmmeta=01J06RYSWA40DD49W5CKCMPB48&hash=item46dccbeb3b:g:68EAAOSwi8diBMP7&itmprp=enc%3AAQAJAAAA4PcX2KtwOIWe9obIx%2FOcSuIBC5gTa1IImb58gT6uewHTB1asvEfv%2FWlaOcg6iqG30ItoPbQ2CNjBavaykok%2BJSv%2BljTcXUgy9qf58eac4Nf7jNker9u8q1D5xDc0dUfF6LtZFe4s3oe7vPLr%2BdGTRdNgNFhiIw7D1dXDc2cnabcn6iX4YXQtYJWhBNxYktSA36qdN8oNimGcJS5oOrcT69ZITt1SRakvSM%2BJCgMpIk1xugbMFvmRqkuWTS3cmkbh6gVtnQ4VSCWavOs069nzTN9S503k7e5i5Heg6QSXygnO%7Ctkp%3ABk9SR7ie-9iBZA,Free shipping,from Hong Kong,Brand New,
Canon RF 85mm f/1.2 L USM Lens #3447C002,"$2,599.00",https://www.ebay.com/itm/375407336988?epid=6033196160&itmmeta=01J06RYSWAN9P7PA9QS5FV1FM1&hash=item5768055e1c:g:9bgAAOSwS2JmPBd7&itmprp=enc%3AAQAJAAAA4BVnioVkoCd22sT7l3v3754SWOIgjaQQURKMlTan%2BiTUMEm7B7ue6EJy5DxrGIAZCvIy%2FpDkBkh1ecLfof1NIzUsOV%2BPcAdyk8gMRwmQjCLj0XZUlWPXxzYb6CvyU3lahIQl%2F77%2BYOZ%2FNoFcgOEmK5lPo0xkFdQRIDyvdbDAWrnf6SBLTeckm9nWlf5Qzfy8ZxTPqIzD547Xp%2FD%2FvNB%2FLgf0wRKgNUXmmtK7biG6et2kBA%2Fh8O9cQhinLLRpR5obtPkQPLTWhg3mbAYe52L%2FQ4o77rrMMK%2B5qGK%2BHKBFR6jg%7Ctkp%3ABk9SR7ie-9iBZA,Free shipping,,Brand New,
"Canon RF 85mm f/1.2L USM Lens +MACRO,UV-CPL-FLD Filter -32GB Accessory Kit","$2,430.99",https://www.ebay.com/itm/355010513095?itmmeta=01J06RYSWAHSC3W1X001CNRKCH&hash=item52a84688c7:g:QoQAAOSw-j9k8Lo9&itmprp=enc%3AAQAJAAAA4MOE%2BtPfxcsMZutx%2F4J%2F8LJwMxSQVkhPs%2FwRpB%2BvMhz%2B1ZOpUsrrz%2FUiGpB5NswzvFEdgnq2bgRIKXJJWvkCt1E9D7ybSWhCeDDDhckAuEOubdjKL0cH6yhHi3FU8g7otxIJhMt9EJMx6zrL87cvZsEN9C7pg%2FCo76CKyTGqndBaatQRb4bWomBNc8uuOTDj4Fg2oU02wUXM%2FKCBvBtyHNq%2FtiU07pvU%2FGQepxe4lD4PmyaQD8CFdYuChpjpeGQxe8hcMHoJO6oIcuzv%2B2Cd5PB2VGac8%2Btypnn6gWLxhV2b%7Ctkp%3ABk9SR7ie-9iBZA,Free shipping,,Brand New,
Canon RF 85mm f/1.2L USM Lens + Pro Flash + LED Light + Tripod - 128GB Kit,"$2,510.99",https://www.ebay.com/itm/394849526741?itmmeta=01J06RYSWA7DE8X01SP4GV8330&hash=item5beedda3d5:g:ac8AAOSw4CVk8Lm-&itmprp=enc%3AAQAJAAAAwIy%2FE6e5T2%2BAjJh6IzM0YEXC449L1qoCBPCWj6D7QgSHhBhVv90KmqH%2Fe9PlnWJsglMgM01CCYlpeiATj2EsP54MtEHhFI4YXCHb8ni6cgzQNRwPB0U0TL6vQDYEBu6oW4nR4oAge16Y8Fbia0Vw04zJKoT7HEvxhUXqwmmAssa1SNBnpz5aREkYuUMyf7TUhgX1vfvriwHSMmW3yDSBHpcONmrrgOx1YTNxnZd6mWlmLinh7wHDhP64qcupO3jRlQ%3D%3D%7Ctkp%3ABk9SR7ie-9iBZA,Free shipping,,Brand New,
Canon RF 85mm F/1.2L USM DS Lens + FREE HOYA NXT+ UV *NEW* ,"$2,899.00",https://www.ebay.com/itm/375404637205?epid=22035112968&itmmeta=01J06RYSWAYEDGVAV3F2T4DMZQ&hash=item5767dc2c15:g:awEAAOSwftphqqmn&itmprp=enc%3AAQAJAAAA4HYKWPJloJDK4tx3PJtbVeeD8VW0zZxbfvfqTiw9sqFmG7sIoZNvE%2Bwog7CsLlNkEm9Ihx02mUtU5S5HWCYZ%2By2Qs5RBmvLV1ITzW8gqK3VK8kxCBv3qqvCwzl%2F1LDrpRJcPauIPDgoLgPjbF1asvQP%2FOZmEBb046sknkstEDdxpQ532A90oiyRaIjFM%2BpsKp5PX8imZGKHxTQXbEJoDfwv3A6pepLbDEW%2Fos%2BmyHKr40BRGsCyfVKWRDhwooRBoX%2FsaMPRyQp74W59SCjawv0Qe9mu%2BPE%2Fo3Xo16XOeSLkt%7Ctkp%3ABk9SR7ie-9iBZA,,,Brand New,
Canon RF 85mm f/1.2 L USM Lens for R Series Cameras,"$2,599.00",https://www.ebay.com/itm/194614912096?epid=6033196160&itmmeta=01J06RYSWAKMHRWYR35B1WZGAR&hash=item2d4ff3e460:g:DfsAAOSwTeBhuKEN&itmprp=enc%3AAQAJAAAAwHhIyWyL4Fk8JuTT0Ohdq2uhuJhJsV50SO4qv%2BYid1MhxoZhku8x%2BuRrxS3lyhw7YMQRQy9H3TWk4e8qRHPvI2Dl6yb3tQOSlgpKfwWosyxGjcohi2Q%2Bh%2BC6iBbAdbW2rN44Ipzw1%2FSIZxeCQoES8S3jCjo7qprJ2KpNyAJfdTAa6vDE4jc5%2BRUXxNo354GftVXNjXE%2FIW0zbRa6BuR%2Fmy2XHmBVMa78h5r94VqO3wkbphgVex9QTDrk0CAj1QNvgg%3D%3D%7Ctkp%3ABk9SR7ie-9iBZA,,,Brand New,
Canon RF 85mm f/1.2L USM Lens excellent condition no box  F1.2 l,"$2,149.99",https://www.ebay.com/itm/326103081925?epid=6033196160&itmmeta=01J06RYSWAQEFAPPF4Y0NX95EP&hash=item4bed4223c5:g:gNgAAOSwwYZmKmDO&itmprp=enc%3AAQAJAAAAwPRUxRpRKMZOMblffHOsIlIbP7TnIO4Io66HMoX6lrrS5ALHIHb0JLoQwd7rRvp%2Bkgwx1%2FW0u23hnYfLyC2MtKqSuq68jfnpKpKmpJuV390n%2FBTB3FrW3s6NQN5FQfDxsFkW1EoKZJQVuHQkFv5l7xTGs%2Bo7j2GiS6qlMI%2FgbDA3G9o07%2B6TixDulTscl8DFXIswFdiYVEMb9PdUc8JYMAw7OlzGEbDLOwiFcMcynyj6un6LRjcw7iyfWOylp8yzRg%3D%3D%7Ctkp%3ABk9SR7ie-9iBZA,+$15.07 shipping,,Pre-Owned,
"Canon RF 85mm f/1.2L USM DS Lens Bundle with 32GB Memory, Tripod, Bag, and More","$2,839.95",https://www.ebay.com/itm/196389359305?itmmeta=01J06RYSWAZV6YFJ85BDC428MJ&hash=item2db9b7cec9:g:LwQAAOSwdApmPoGW&itmprp=enc%3AAQAJAAAAwDD2wGVRr7S44IOLvh4mJHfGy%2B%2BpHITwEbzAI4zEdQumumcESDMCKnZkLSeDcHhOdSv1E2CMXCpx%2BK4TMjnR4pYNEWodLbaS3ampsjdNNu6jDzj1HAOSo9Vq%2F3y%2FERgx2t8awLJGmoJhOBlWQFaDGkqC5f3yAw8ryd0xmwBpk0YTbsr7kSyS2OEaxUbE7WD2nmlqpMw9R5jxP2MXlTby%2BFE03Da4MiPTjEt7sVmFP13Qc8S1ny41zQrej%2BF%2FUiJHJw%3D%3D%7Ctkp%3ABk9SR7ie-9iBZA,,,Brand New,
Canon RF 85mm f/1.2L USM DS Lens Bundle with Cleaning Kit and Filter Set,"$2,819.95",https://www.ebay.com/itm/204658621583?itmmeta=01J06RYSWAQWEE0AGWSCC8MB50&hash=item2fa69abc8f:g:omYAAOSw2DVl0JU~&itmprp=enc%3AAQAJAAAA4I70SV4JDFTQKTnA5ral3R58GlkW5XsF4%2B4h2iyUZuJNK4l7orTHcAC2uIeWqYOBwXuEtvCJYlcAj8xk7DoPt7jtlxItkaAf7A2kOaLmoKwwUT8flYnUH32HjG2mYm2k7zzLoUR2AQ9TShg8G41nt5MpuOs1zwIIWtSR5nl6DM1rswjPFHpaHpKmBn8l1gsvGpqeQKJ8SLqT8ffBBmxsRWuMVSgvcRoOygKupIOkcWX%2FDauigP%2Bnwb%2B5qoBv%2F5wrvvSYLAtq7XB0N0ppz7HyrqJb0AVcl09NXasCmVTgybf%2F%7Ctkp%3ABk9SR7ie-9iBZA,,,Brand New,
Canon RF 85mm f/1.2 L USM DS Lens 3450C002,"$2,828.97",https://www.ebay.com/itm/385126941665?epid=22035112968&itmmeta=01J06RYSWAKNMM6A9MSZRX5CDP&hash=item59ab5ac3e1:g:d6oAAOSwurJjKi7X&itmprp=enc%3AAQAJAAAA4NHRCAhjCKlBxmMY%2Bcwv%2FHJ0wUCgqhA2Avew9aiVg682%2B338%2FWaYY5pd9oQlA%2BSga%2BtaZ7aSrQjeNkLz9cG2LCOojonx6aFxXLobT6tPgexmziZAu3psKBPLL07DjwH7P%2BPrEywQrKu3ZidZ%2FPN4%2B1%2Fg5JqR0tdeX%2F3J4KUitfZzrsIssUxIxLMTwWSvyCeccJEpMm5UJ8dWeOG1o9%2BTB0qd9jRkDjuOCHyfxwhXh0z23rzgobCSsU7rAtuwgdPZ7l%2F19GR5Gyn10k9qfpW%2BE%2BmyyoVSd1iK%2BL6H6QDg9k2I%7Ctkp%3ABk9SR7ie-9iBZA,Free shipping,,Brand New,
